"pathway","pval","padj","log2err","ES","NES","size"
"GOBP_SODIUM_ION_TRANSPORT",0.0549828178694158,0.453908371974369,0.252961123069611,0.351866090506288,1.24750989003773,192
"GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION",0.0554493307839388,0.455769390639288,0.266350657088526,-0.651369644421175,-1.53023183512088,16
"GOBP_SENSORY_PERCEPTION_OF_PAIN",0.0553505535055351,0.455769390639288,0.261663521711573,0.461471857505043,1.40504660684677,67
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.0556792873051225,0.456666779394074,0.287857117255149,-0.420680160952517,-1.35226303271949,77
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0.0558718804772047,0.457254502346993,0.321775918075361,-0.379397868608724,-1.30300728833028,114
"GOBP_ASYMMETRIC_CELL_DIVISION",0.0560928433268859,0.457319547405384,0.266350657088526,-0.625447717773711,-1.51357909029147,18
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS",0.0563636363636364,0.457319547405384,0.257206466468838,0.456847571684546,1.39725492288132,68
"GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT",0.0562613430127042,0.457319547405384,0.257206466468838,0.444500097232068,1.40764861857268,81
"GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS",0.0562015503875969,0.457319547405384,0.266350657088526,0.54568516386818,1.46780220298294,38
"GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS",0.0567685589519651,0.459344538775977,0.282013350011725,-0.477591013522118,-1.42681867651711,51
"GOBP_SENSORY_PERCEPTION",0.0568561872909699,0.459344538775977,0.245041785430996,0.313575706590167,1.20062532038446,443
"GOBP_ANIMAL_ORGAN_FORMATION",0.0576208178438662,0.45964714999924,0.257206466468838,0.490043728719355,1.42978969443644,56
"GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE",0.0577777777777778,0.45964714999924,0.282013350011725,-0.468039159546894,-1.40454850344307,53
"GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON",0.0572304591149869,0.45964714999924,0.321775918075361,0.625009286479194,1.50226263479115,19
"GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION",0.0578661844484629,0.45964714999924,0.252961123069611,0.441894957245246,1.41014387705347,84
"GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY",0.0577933450087566,0.45964714999924,0.248911114434702,0.36917837874206,1.27460112454711,162
"GOBP_RESPONSE_TO_MAGNESIUM_ION",0.0574948665297741,0.45964714999924,0.271288554688953,0.658704244792787,1.52141794111658,15
"GOBP_RETINA_LAYER_FORMATION",0.0572033272104975,0.45964714999924,0.321775918075361,0.598726112716639,1.49468993681266,24
"GOBP_TRACHEA_DEVELOPMENT",0.0573770491803279,0.45964714999924,0.271288554688953,0.628782427734368,1.49285111417981,17
"GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",0.058252427184466,0.461417096334134,0.261663521711573,0.571839998680254,1.48768832880965,32
"GOBP_OSTEOBLAST_DEVELOPMENT",0.058455114822547,0.461417096334134,0.271288554688953,0.650054303454775,1.51340662144699,16
"GOBP_RESPONSE_TO_PROSTAGLANDIN",0.058455114822547,0.461417096334134,0.271288554688953,-0.539733982437218,-1.42554417505438,29
"GOBP_MATURATION_OF_5_8S_RRNA",0.0595009596928983,0.468694017914267,0.257206466468838,0.561194241773211,1.48571685536557,34
"GOBP_B_CELL_MEDIATED_IMMUNITY",0.0603290676416819,0.470031721536351,0.248911114434702,0.435012637135111,1.39267193327113,88
"GOBP_G_PROTEIN_COUPLED_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY",0.0601941747572816,0.470031721536351,0.257206466468838,0.565857703175741,1.47212489983985,32
"GOBP_INSULIN_SECRETION",0.0601769911504425,0.470031721536351,0.245041785430996,0.358107571891326,1.25399551413024,175
"GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM",0.0602189781021898,0.470031721536351,0.248911114434702,0.498114361287696,1.43562926622564,52
"GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY",0.0601941747572816,0.470031721536351,0.257206466468838,0.569107570521798,1.48057969441887,32
"GOBP_SECONDARY_METABOLIC_PROCESS",0.0604166666666667,0.470031721536351,0.266350657088526,-0.484222342223888,-1.41166052025042,43
"GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT",0.0605427974947808,0.470045826135044,0.266350657088526,0.641868968562954,1.49435015192097,16
"GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION",0.0611854684512428,0.471165491271179,0.252961123069611,0.56870502612827,1.46365541648934,29
"GOBP_MYELOID_LEUKOCYTE_MIGRATION",0.0608899297423888,0.471165491271179,0.282013350011725,-0.362964882142739,-1.28054578041105,147
"GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS",0.0611854684512428,0.471165491271179,0.252961123069611,0.566962813514225,1.45917154732682,29
"GOBP_STRIATED_MUSCLE_CONTRACTION",0.0610859728506787,0.471165491271179,0.276500599254472,-0.351707923780736,-1.26778437917405,171
"GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION",0.0613496932515337,0.471469898748067,0.261663521711573,0.618247419299243,1.49687845859089,20
"GOBP_CELLULAR_RESPONSE_TO_METAL_ION",0.0619469026548673,0.472220239794462,0.241339976815091,0.368766374714926,1.26519798383371,153
"GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",0.0617529880478088,0.472220239794462,0.257206466468838,0.587459682176038,1.46656385379212,24
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",0.0618181818181818,0.472220239794462,0.245041785430996,0.439882627703384,1.38537359934711,80
"GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION",0.0618556701030928,0.472220239794462,0.237793834423688,0.35010814101176,1.25035435045045,206
"GOBP_CILIUM_MOVEMENT",0.0621761658031088,0.473014251310975,0.237793834423688,0.346511497893039,1.23721645005746,203
"GOBP_COLLAGEN_CATABOLIC_PROCESS",0.0625,0.474523092369478,0.261663521711573,-0.527765834432977,-1.4047995878677,30
"GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS",0.0626304801670146,0.474560812648261,0.261663521711573,0.633942633864639,1.4758966668006,16
"GOBP_HEART_GROWTH",0.0635514018691589,0.475054254711593,0.245041785430996,0.44960749565125,1.38553858889297,73
"GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE",0.0630630630630631,0.475054254711593,0.241339976815091,0.435919240864177,1.37390840330642,79
"GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS",0.0633946830265849,0.475054254711593,0.257206466468838,0.616189481378654,1.49189585317065,20
"GOBP_MITOCHONDRIAL_TRANSLATION",0.0636042402826855,0.475054254711593,0.237793834423688,0.383676313652724,1.29457614534592,131
"GOBP_PITUITARY_GLAND_DEVELOPMENT",0.0640776699029126,0.475054254711593,0.248911114434702,0.5592983421757,1.4550601879856,32
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",0.0636942675159236,0.475054254711593,0.261663521711573,-0.472503774114441,-1.38994379833023,46
"GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM",0.0638297872340425,0.475054254711593,0.248911114434702,0.565458040675084,1.4660813726259,31
"GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION",0.0632411067193676,0.475054254711593,0.252961123069611,0.589592164398158,1.47039132573149,23
"GOBP_RESPONSE_TO_METAL_ION",0.0633333333333333,0.475054254711593,0.231126709673834,0.332195596403544,1.22830799487556,285
"GOBP_SEGMENTATION",0.063752276867031,0.475054254711593,0.241339976815091,0.431040935603212,1.38432372260431,89
"GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION",0.0640776699029126,0.475054254711593,0.248911114434702,0.570375756779945,1.45087394342166,27
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS",0.0646551724137931,0.477928464248434,0.261663521711573,-0.454559079186205,-1.38460374096117,56
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION",0.0647181628392484,0.477928464248434,0.257206466468838,0.63012940986138,1.46701901084952,16
"GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION",0.0652591170825336,0.479678607298293,0.245041785430996,0.551799811313746,1.46084585234871,34
"GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT",0.0653357531760436,0.479678607298293,0.237793834423688,0.432521109206025,1.36971340539329,81
"GOBP_RNA_METHYLATION",0.0653357531760436,0.479678607298293,0.237793834423688,0.435075461206329,1.37780256012456,81
"GOBP_FATTY_ACID_TRANSPORT",0.0658135283363803,0.482249904340802,0.237793834423688,0.429581531055703,1.3672855747091,83
"GOBP_TRANSPOSABLE_ELEMENT_SILENCING_BY_HETEROCHROMATIN_FORMATION",0.0660194174757282,0.482822857786708,0.245041785430996,-0.640464459195793,-1.47847532434554,15
"GOBP_IMMUNE_EFFECTOR_PROCESS",0.0668316831683168,0.485282792846753,0.276500599254472,-0.295092701690306,-1.17090724402741,437
"GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION",0.0666666666666667,0.485282792846753,0.234392647294686,0.389257781189773,1.30048927197719,116
"GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION",0.0668058455114822,0.485282792846753,0.252961123069611,0.626404660325718,1.45834733437489,16
"GOBP_TYPE_II_INTERFERON_PRODUCTION",0.0669546436285097,0.485282792846753,0.257206466468838,-0.446550791709058,-1.3909264247312,62
"GOBP_VIRAL_PROCESS",0.0669975186104218,0.485282792846753,0.276500599254472,-0.303671000456343,-1.17972080697866,348
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",0.0671936758893281,0.485773018236232,0.245041785430996,0.586636050207276,1.46301903531345,23
"GOBP_EPITHELIAL_CELL_DEVELOPMENT",0.0677570093457944,0.487979528259902,0.266350657088526,-0.335178767761719,-1.22690264808282,196
"GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION",0.0676691729323308,0.487979528259902,0.237793834423688,0.456589434381215,1.37360042747591,65
"GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION",0.0679156908665105,0.488192447084176,0.266350657088526,-0.33189171108181,-1.23875809084269,230
"GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS",0.0686456400742115,0.491687339948784,0.234392647294686,0.465296944887555,1.38938231827905,62
"GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT",0.0686619718309859,0.491687339948784,0.227987202850442,0.380956003834422,1.28928533302473,132
"GOBP_INTERFERON_BETA_PRODUCTION",0.0689655172413793,0.492927449318819,0.252961123069611,-0.449561764018282,-1.369381734421,56
"GOBP_ADAPTIVE_IMMUNE_RESPONSE",0.0699370451313712,0.496333299037469,0.287805130535564,-0.310864449888456,-1.195519012013,304
"GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION",0.0699029126213592,0.496333299037469,0.237793834423688,0.561991844374371,1.42954765122114,27
"GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION",0.0701754385964912,0.496333299037469,0.237793834423688,0.535660501039136,1.42703628881312,37
"GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION",0.0704845814977974,0.496333299037469,0.252961123069611,-0.459391172156281,-1.37648576317237,52
"GOBP_LEUKOCYTE_CELL_CELL_ADHESION",0.0708860759493671,0.496333299037469,0.271288554688953,-0.312097915137733,-1.19176615413328,294
"GOBP_MESENCHYME_DEVELOPMENT",0.0708263069139966,0.496333299037469,0.219250346703755,0.331560984251318,1.22001561069399,281
"GOBP_MICROVILLUS_ORGANIZATION",0.0709812108559499,0.496333299037469,0.245041785430996,-0.528402643134105,-1.39561586728659,29
"GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE",0.0710172744721689,0.496333299037469,0.234392647294686,0.543675393541878,1.43933710631176,34
"GOBP_MONONUCLEAR_CELL_DIFFERENTIATION",0.0708263069139966,0.496333299037469,0.219250346703755,0.313560304965223,1.18949438454168,394
"GOBP_PYRIMIDINE_NUCLEOTIDE_CATABOLIC_PROCESS",0.0701754385964912,0.496333299037469,0.237793834423688,-0.595774401019144,-1.48571411811825,20
"GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM",0.0709812108559499,0.496333299037469,0.245041785430996,-0.523071515084872,-1.38153530392696,29
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",0.0698529411764706,0.496333299037469,0.231126709673834,0.441270723673425,1.37097990938411,75
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN",0.0719844357976654,0.498593406593407,0.234392647294686,-0.607425697596892,-1.45189775749186,17
"GOBP_ECTOPIC_GERM_CELL_PROGRAMMED_CELL_DEATH",0.0718446601941748,0.498593406593407,0.234392647294686,-0.632857600456887,-1.46091532897065,15
"GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION",0.0718446601941748,0.498593406593407,0.234392647294686,0.546398324309397,1.43185080569013,33
"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION",0.072,0.498593406593407,0.237793834423688,-0.572360464522693,-1.44308549560969,22
"GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",0.0716666666666667,0.498593406593407,0.216542836735348,0.304670523823328,1.17164197619461,473
"GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",0.0723404255319149,0.500035007195924,0.245041785430996,-0.437681561722263,-1.37227995079615,65
"GOBP_T_CELL_MEDIATED_IMMUNITY",0.0725274725274725,0.500413090559076,0.248911114434702,-0.393992949579218,-1.29968918553444,88
"GOBP_RESPONSE_TO_STEROID_HORMONE",0.0727580372250423,0.501089505916002,0.216542836735348,0.332134152442304,1.22123185911067,280
"GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS",0.0739219712525667,0.501400119657803,0.237793834423688,0.628047814180852,1.45061037624615,15
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION",0.0734966592427617,0.501400119657803,0.248911114434702,-0.393858818681122,-1.29513101595786,86
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN",0.0736196319018405,0.501400119657803,0.237793834423688,-0.496982778324122,-1.40654204617483,37
"GOBP_CEREBELLAR_CORTEX_DEVELOPMENT",0.0743494423791822,0.501400119657803,0.224966093540314,0.484326395908168,1.39989671099538,54
"GOBP_MESODERM_DEVELOPMENT",0.0740072202166065,0.501400119657803,0.222056046145248,0.391896391036307,1.30654776247338,112
"GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.0741525423728814,0.501400119657803,0.241339976815091,-0.440327501755924,-1.38598385463949,64
"GOBP_REGULATION_OF_ANOIKIS",0.0731225296442688,0.501400119657803,0.234392647294686,0.579898544791253,1.44621628568583,23
"GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",0.074235807860262,0.501400119657803,0.245041785430996,-0.417023605503712,-1.34455994187929,75
"GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION",0.0734463276836158,0.501400119657803,0.227987202850442,0.493947125977151,1.38100583039822,46
"GOBP_REGULATION_OF_ORGAN_GROWTH",0.0736648250460405,0.501400119657803,0.224966093540314,0.439002069675422,1.36162725929854,74
"GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",0.0732758620689655,0.501400119657803,0.245041785430996,-0.435569157514929,-1.36858785084472,66
"GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT",0.0743944636678201,0.501400119657803,0.216542836735348,0.342173512170454,1.2194146229317,201
"GOBP_RESPONSE_TO_GAMMA_RADIATION",0.0748560460652591,0.503613363296699,0.227987202850442,0.506585929282335,1.40933976947663,45
"GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER",0.0754310344827586,0.504787152883735,0.241339976815091,-0.46578005973327,-1.38530420957969,49
"GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT",0.0753424657534247,0.504787152883735,0.248911114434702,-0.367121129859434,-1.28027171954065,128
"GOBP_RESPONSE_TO_CHEMOKINE",0.0753295668549906,0.504787152883735,0.224966093540314,0.48879768406642,1.36660872405217,46
"GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP",0.0759753593429158,0.506064162754304,0.234392647294686,0.622151220698825,1.43699093597998,15
"GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT",0.0760233918128655,0.506064162754304,0.227987202850442,0.536647395538837,1.42791455917056,36
"GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION",0.0760233918128655,0.506064162754304,0.227987202850442,0.530731394665125,1.41390481159297,37
"GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT",0.0763636363636364,0.507435692602652,0.219250346703755,0.405220031170152,1.32009269814754,98
"GOBP_ASTROCYTE_DIFFERENTIATION",0.0766355140186916,0.508348909657321,0.222056046145248,0.439877726418774,1.35555472327015,73
"GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY",0.0767754318618042,0.508385127617306,0.224966093540314,0.538456723114021,1.42552109388661,34
"GOBP_ADRENAL_GLAND_DEVELOPMENT",0.0776892430278884,0.510857439805993,0.227987202850442,0.576195795305596,1.43844412091751,24
"GOBP_LIPID_HOMEOSTASIS",0.077643318272759,0.510857439805993,0.287805130535564,-0.368260378335384,-1.296233103443,144
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0.0774647887323944,0.510857439805993,0.213927855492356,0.378171174267848,1.28055268146238,124
"GOBP_RESPONSE_TO_VITAMIN_D",0.0776699029126214,0.510857439805993,0.224966093540314,0.542451346784795,1.42150764997899,33
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION",0.078,0.511123050259965,0.227987202850442,-0.571540341493846,-1.42601946252116,21
"GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT",0.0779727095516569,0.511123050259965,0.224966093540314,0.529812230204792,1.41145609447132,37
"GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS",0.0781893004115226,0.511477067224857,0.231126709673834,0.603899670883713,1.45152388989579,19
"GOBP_NEUROBLAST_PROLIFERATION",0.0785046728971963,0.512653140283764,0.219250346703755,0.437655314383062,1.34870599929272,73
"GOBP_MUSCLE_SYSTEM_PROCESS",0.0789915966386555,0.514943494639235,0.206587922696891,0.313062625860979,1.18638834100261,383
"GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE",0.0793319415448852,0.516272067093306,0.231126709673834,0.612616374699835,1.4262465042539,16
"GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",0.0795660036166365,0.516905600815297,0.213927855492356,0.397523442997114,1.30225193830193,100
"GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT",0.0802469135802469,0.51954380179266,0.227987202850442,0.599042249219033,1.43984866646131,19
"GOBP_TELOMERASE_RNA_LOCALIZATION",0.0802469135802469,0.51954380179266,0.227987202850442,0.601661397489746,1.44614401065409,19
"GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT",0.0804123711340206,0.519725085910653,0.227987202850442,-0.508729787767175,-1.37148825665728,31
"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.0808823529411765,0.521870608311584,0.213927855492356,0.491360593365902,1.40583724608949,51
"GOBP_HYPOTHALAMUS_DEVELOPMENT",0.0810276679841897,0.521917568395607,0.222056046145248,0.573656996604396,1.43065041003947,23
"GOBP_CELL_RECOGNITION",0.0812641083521445,0.522550329386834,0.237793834423688,-0.369766494566478,-1.26384179704061,109
"GOBP_ASSOCIATIVE_LEARNING",0.0818181818181818,0.522558353808354,0.211400189384923,0.425906809455663,1.34135792696024,80
"GOBP_DECIDUALIZATION",0.0816733067729084,0.522558353808354,0.222056046145248,0.581687991967405,1.42793689465564,21
"GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",0.081799591002045,0.522558353808354,0.224966093540314,-0.530205139855405,-1.38637863980846,26
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",0.0814814814814815,0.522558353808354,0.248911114434702,-0.285819048469473,-1.14672936202963,475
"GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.0826086956521739,0.523394241417497,0.231126709673834,-0.44468177586893,-1.34723453698151,55
"GOBP_EMBRYONIC_HEMOPOIESIS",0.0833333333333333,0.523394241417497,0.216542836735348,-0.588242136751717,-1.44555832618409,19
"GOBP_G0_TO_G1_TRANSITION",0.0833333333333333,0.523394241417497,0.216542836735348,0.524666359987145,1.41126512137722,38
"GOBP_MRNA_TRANSCRIPTION",0.0833333333333333,0.523394241417497,0.211400189384923,0.483219344846975,1.37811240580251,50
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE",0.0827067669172932,0.523394241417497,0.248911114434702,-0.294810671012774,-1.15457998255261,379
"GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT",0.0823798627002288,0.523394241417497,0.237793834423688,-0.356562428334655,-1.2544689841513,142
"GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME",0.082135523613963,0.523394241417497,0.224966093540314,-0.527173115401535,-1.38878893131333,27
"GOBP_RESPONSE_TO_ACID_CHEMICAL",0.0831858407079646,0.523394241417497,0.206587922696891,0.381590523316978,1.28083952582881,119
"GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE",0.0833333333333333,0.523394241417497,0.216542836735348,-0.587283947660847,-1.44320365260356,19
"GOBP_SMOOTH_MUSCLE_CONTRACTION",0.0822669104204753,0.523394241417497,0.211400189384923,0.416027917912136,1.3318932722258,88
"GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY",0.083495145631068,0.523540871693313,0.216542836735348,0.544152081032629,1.38489337954944,28
"GOBP_CELLULAR_RESPONSE_TO_PH",0.0845360824742268,0.524845530106817,0.222056046145248,0.597007476110328,1.42428857360556,18
"GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",0.0845360824742268,0.524845530106817,0.222056046145248,-0.477754314543665,-1.38033117867251,40
"GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION",0.084,0.524845530106817,0.219250346703755,-0.559478527238943,-1.39592468069727,21
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS",0.084,0.524845530106817,0.219250346703755,-0.558174367571769,-1.39267074229152,21
"GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION",0.0841889117043121,0.524845530106817,0.222056046145248,0.615755676782302,1.42221906326971,15
"GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION",0.0845323741007194,0.524845530106817,0.206587922696891,0.370564979180724,1.25704166661239,138
"GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT",0.0846846846846847,0.524906217693103,0.206587922696891,0.423872036013986,1.33593862719096,79
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",0.0855949895615866,0.528814796621502,0.222056046145248,-0.513649007000697,-1.35664859686222,29
"GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0.0855018587360595,0.528814796621502,0.208955027549354,0.48597039249766,1.37682755269933,49
"GOBP_PANCREAS_DEVELOPMENT",0.0861423220973783,0.529600194878353,0.208955027549354,0.453071960520441,1.35458235264086,63
"GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL",0.086,0.529600194878353,0.216542836735348,-0.556214745252011,-1.38778139439376,21
"GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY",0.0860655737704918,0.529600194878353,0.219250346703755,-0.468986863450442,-1.37901978614089,44
"GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.086283185840708,0.52960507412941,0.227987202850442,-0.423177453072213,-1.32946600305271,68
"GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION",0.0865979381443299,0.529816835151636,0.219250346703755,0.592868295002456,1.41441367489502,18
"GOBP_REGULATION_OF_BONE_MINERALIZATION",0.0864661654135338,0.529816835151636,0.208955027549354,0.446744953656845,1.34398436123995,65
"GOBP_GLAND_DEVELOPMENT",0.087248322147651,0.532933612342922,0.195789002148949,0.31421977448406,1.1846177903143,360
"GOBP_REGULATION_OF_AXONOGENESIS",0.0876565295169946,0.534280087256798,0.20207170902116,0.368769162983378,1.25204504700946,139
"GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY",0.0877513711151737,0.534280087256798,0.204294756516886,0.429343830997183,1.34018927572982,76
"GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY",0.0885529157667387,0.538293528157619,0.222056046145248,-0.428654889888371,-1.33518386823159,62
"GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING",0.0892193308550186,0.540606233914784,0.204294756516886,0.478420386561116,1.35275549973475,48
"GOBP_KERATINOCYTE_PROLIFERATION",0.089171974522293,0.540606233914784,0.219250346703755,-0.463527538122105,-1.36353879537913,46
"GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT",0.0896551724137931,0.542377931034483,0.195789002148949,0.339646767969944,1.21509662918355,208
"GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS",0.0909090909090909,0.549085100203311,0.222056046145248,-0.381112485213181,-1.25348485508313,87
"GOBP_ARACHIDONATE_SECRETION",0.0922131147540984,0.553425058548009,0.211400189384923,0.599013482572642,1.42217387990536,17
"GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER",0.0922131147540984,0.553425058548009,0.211400189384923,0.601601846615044,1.42831915683131,17
"GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",0.0917782026768642,0.553425058548009,0.204294756516886,0.540778098131331,1.39178089885599,29
"GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.0919324577861163,0.553425058548009,0.20207170902116,0.458096625893966,1.35294122745244,60
"GOBP_ACUTE_PHASE_RESPONSE",0.094,0.553506075245206,0.206587922696891,-0.532928360968325,-1.37538365996159,24
"GOBP_AMINE_CATABOLIC_PROCESS",0.0930232558139535,0.553506075245206,0.204294756516886,-0.580399735758252,-1.42628624867537,19
"GOBP_CEREBELLAR_CORTEX_FORMATION",0.0932038834951456,0.553506075245206,0.204294756516886,0.549738870469728,1.39837956534731,27
