"ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000105058","FAM32A","family with sequence similarity 32 member A",2249.33391482147,0.191581674199186,0.0604947645457708,3.16691329634374,0.00154066246075429,0.00914859019078386
"ENSG00000139641","ESYT1","extended synaptotagmin 1",5859.87410674589,0.169409551895818,0.0535111649634149,3.16587299139612,0.00154618288907502,0.00917457479901418
"ENSG00000051341","POLQ","DNA polymerase theta",1173.30369228281,-0.25978130039674,0.0820808348753,-3.16494466450553,0.00155112447526504,0.00920034987409616
"ENSG00000242259","C22orf39","chromosome 22 open reading frame 39",1085.58745270858,-0.258418122834292,0.0816705646315463,-3.16415251933344,0.00155535264689504,0.00921832419753887
"ENSG00000168807","SNTB2","syntrophin beta 2",1232.49272630181,-0.242888017041441,0.0767623592081604,-3.16415518682522,0.00155533839103939,0.00921832419753887
"ENSG00000110906","KCTD10","potassium channel tetramerization domain containing 10",1687.07991109708,0.216574687603831,0.0684771904256196,3.16272741708169,0.00156298603684649,0.0092600004153738
"ENSG00000015479","MATR3","matrin 3",19470.8866772153,0.137323065774068,0.0434274230061451,3.16212789680465,0.00156620759208605,0.00926839111665832
"ENSG00000124172","ATP5F1E","ATP synthase F1 subunit epsilon",3089.8556390152,0.184041088681942,0.0582037230297064,3.16201574576268,0.00156681092031867,0.00926839111665832
"ENSG00000149806","FAU","FAU ubiquitin like and ribosomal protein S30 fusion",4686.48901625842,-0.155190654607396,0.0490780221429367,-3.16212120682885,0.00156624357550842,0.00926839111665832
"ENSG00000265681","RPL17","ribosomal protein L17",22940.2277577071,-0.221529743350799,0.0700583270347119,-3.16207584062116,0.00156648760714965,0.00926839111665832
"ENSG00000150687","PRSS23","serine protease 23",16024.7825514788,-0.418588979061943,0.132433011550249,-3.16076010174487,0.00157358041414892,0.00930485967521329
"ENSG00000114491","UMPS","uridine monophosphate synthetase",1718.31982187317,0.189731982094678,0.0600343679225561,3.16038943458904,0.00157558391639473,0.00931312889444995
"ENSG00000147676","MAL2","mal, T cell differentiation protein 2",158.052245926059,-0.568523453038468,0.179908268417521,-3.16007406462871,0.001577290379307,0.00931963666729109
"ENSG00000135473","PAN2","poly(A) specific ribonuclease subunit PAN2",1024.49935461818,-0.24310369582686,0.0769366003091593,-3.15979254152095,0.00157881513465436,0.00932506621358398
"ENSG00000213853","EMP2","epithelial membrane protein 2",982.041854432788,-0.250229924587454,0.079208102302359,-3.159145558522,0.00158232439919315,0.0093422083438362
"ENSG00000166913","YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta",8608.19093160923,0.143968731142163,0.0455894833739752,3.15793732429852,0.00158889714994204,0.00937382327784892
"ENSG00000197299","BLM","BLM RecQ like helicase",2199.19894711089,0.185787163081827,0.0588312736309878,3.15796602071129,0.00158874075153106,0.00937382327784892
"ENSG00000184194","GPR173","G protein-coupled receptor 173",755.808325214254,-0.259454343498575,0.0821730633571225,-3.15741354768523,0.00159175427802429,0.00938708116756699
"ENSG00000011009","LYPLA2","lysophospholipase 2",1389.16927339429,0.217962120321304,0.0690671799047565,3.15579875451514,0.00160059254296854,0.00943558805874062
"ENSG00000129422","MTUS1","microtubule associated scaffold protein 1",155.096887571627,0.789942517936846,0.250334269429598,3.1555508550099,0.00160195336693887,0.00943999472585111
"ENSG00000110651","CD81","CD81 molecule",4005.19910127462,-0.171881349746871,0.0544724561649218,-3.15538093649532,0.0016028867357546,0.00944188007529078
"ENSG00000121486","TRMT1L","tRNA methyltransferase 1 like",1306.38661580413,-0.211463541840199,0.0670252217087708,-3.15498459309874,0.0016050658109509,0.00945109906738954
"ENSG00000155304","HSPA13","heat shock protein family A (Hsp70) member 13",2196.37017758422,-0.193767966841614,0.0614196375025462,-3.15482107548389,0.0016059656165239,0.00945278117381869
"ENSG00000110427","KIAA1549L","KIAA1549 like",314.545674552663,0.356741967014394,0.113108939499869,3.153967923241,0.00161066788290351,0.00947683488289406
"ENSG00000089737","DDX24","DEAD-box helicase 24",3582.64205109113,0.152177365721301,0.0482585960679259,3.15337324581728,0.00161395302141153,0.00949253530973111
"ENSG00000198862","LTN1","listerin E3 ubiquitin protein ligase 1",1853.69198608714,-0.200434760185721,0.063571312648297,-3.15291208936662,0.00161650480291301,0.00950391211857796
"ENSG00000143416","SELENBP1","selenium binding protein 1",892.556038823467,-0.241803824523445,0.0766987251781338,-3.15264463603342,0.00161798644066871,0.00950899094874868
"ENSG00000176454","LPCAT4","lysophosphatidylcholine acyltransferase 4",526.06630438206,-0.332152820579941,0.105380564377493,-3.15193624689754,0.00162191681586137,0.00951764349934436
"ENSG00000267680","ZNF224","zinc finger protein 224",395.258465986482,-0.315915301991608,0.100229050671774,-3.15193349507175,0.00162193210101223,0.00951764349934436
"ENSG00000110811","P3H3","prolyl 3-hydroxylase 3",815.686068984027,-0.258528207626865,0.0820193645301696,-3.15203865706334,0.0016213480678552,0.00951764349934436
"ENSG00000119616","FCF1","FCF1 rRNA-processing protein",1152.46651920209,0.241158371319098,0.0765043854386011,3.15221630677159,0.0016203619027529,0.00951764349934436
"ENSG00000080822","CLDND1","claudin domain containing 1",1271.74040845551,-0.235313106906183,0.0746615310166492,-3.15173160397299,0.00162305387672699,0.009520596520801
"ENSG00000182774","RPS17","ribosomal protein S17",20959.6900281579,-0.221753184174044,0.0703702182958651,-3.1512362693221,0.0016258091505632,0.00953312550303572
"ENSG00000131507","NDFIP1","Nedd4 family interacting protein 1",2267.46285505153,0.182611883030797,0.0579618052219383,3.15055547927757,0.00162960303483609,0.00955173263983131
"ENSG00000106244","PDAP1","PDGFA associated protein 1",3235.1633935979,0.196770154546856,0.0624875675497945,3.14894885914795,0.00163858867886659,0.00960074493533102
"ENSG00000100916","BRMS1L","BRMS1 like transcriptional repressor",452.270118113576,0.348720953020599,0.110779738792388,3.14787664984602,0.00164461076784099,0.00963236260982058
"ENSG00000108561","C1QBP","complement C1q binding protein",2487.46398867772,0.221793399249345,0.0704726517159316,3.1472265318378,0.0016482720821846,0.00965013460973195
"ENSG00000267334",NA,NA,12.2189089773904,1.87138420279149,0.594883897019061,3.14579737688131,0.0016563471339077,0.00969372436696095
"ENSG00000227627",NA,NA,88.9059454033977,-0.713305783973762,0.226784738425216,-3.14529888089881,0.0016591723016879,0.009706567870612
"ENSG00000265100",NA,NA,36.0122938973322,1.03307635398313,0.328506153602623,3.14477017448139,0.00166217352795846,0.00972043120909447
"ENSG00000165113","GKAP1","G kinase anchoring protein 1",428.351567033081,-0.350872998324759,0.111592971389785,-3.14422130672717,0.00166529448455171,0.00973498393703756
"ENSG00000023697","DERA","deoxyribose-phosphate aldolase",1364.4860941635,-0.249424230015867,0.0793313238325899,-3.14408253847142,0.00166608439816897,0.00973590396986211
"ENSG00000285804",NA,NA,20.305774782412,-1.55852485330813,0.495866801504695,-3.14303125068834,0.00167207987446006,0.00976723090234887
"ENSG00000001561","ENPP4","ectonucleotide pyrophosphatase/phosphodiesterase 4",383.973897301216,-0.375397313112942,0.119454850407845,-3.14258744480659,0.00167461684504377,0.009775729911919
"ENSG00000280071","LOC102724023","glutamine amidotransferase class 1 domain containing 3B",1702.22059236391,0.206429263807265,0.0656883631249874,3.14255454066477,0.0016748050791145,0.009775729911919
"ENSG00000006744","ELAC2","elaC ribonuclease Z 2",2523.89497914763,0.168844216472257,0.0537396895598054,3.14189043247737,0.00167860839315241,0.0097942154614867
"ENSG00000227388",NA,NA,42.2057693605943,-1.01910232954007,0.324443623949807,-3.14107676746248,0.00168327904217604,0.00981774574352921
"ENSG00000127418","FGFRL1","fibroblast growth factor receptor like 1",1400.49334691368,0.250152102748577,0.0796543265678354,3.14047100172948,0.00168676405532749,0.00983246146919395
"ENSG00000100722","ZC3H14","zinc finger CCCH-type containing 14",3909.38128009285,0.189870461879824,0.0604602862164005,3.1404161932055,0.00168707969985325,0.00983246146919395
"ENSG00000184489","PTP4A3","protein tyrosine phosphatase 4A3",325.043003276551,-0.474195746431092,0.151013710470593,-3.1400840688795,0.00168899357990094,0.00983988992499443
"ENSG00000183098","GPC6","glypican 6",3045.10351269792,-0.182064187730226,0.0579949545576005,-3.13931080934636,0.0016934572601941,0.00986216199353292
"ENSG00000102401","ARMCX3","armadillo repeat containing X-linked 3",3373.41753245259,0.530097788981448,0.16889996657425,3.13853104730137,0.00169796946262014,0.00988404391164799
"ENSG00000072756","TRNT1","tRNA nucleotidyl transferase 1",645.429150375596,0.270056237045337,0.0860479300820925,3.13843966714474,0.00169849897000448,0.00988404391164799
"ENSG00000184005","ST6GALNAC3","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",772.309283913245,-0.268922743501872,0.0856952646198467,-3.13812839828247,0.00170030377472114,0.00989080714304903
"ENSG00000221866","PLXNA4","plexin A4",348.859841577831,0.441413166481268,0.14067198372013,3.13788968355966,0.00170168908966281,0.00989512597963352
"ENSG00000184911","DMRTC1B","DMRT like family C1B",27.465085121163,-1.24123802552928,0.395648732450869,-3.13722229776994,0.0017055675889156,0.00991393365883269
"ENSG00000134871","COL4A2","collagen type IV alpha 2 chain",8143.82888255459,-0.176566483213266,0.0562992565804351,-3.13621340560695,0.00171144618352413,0.009944348681315
"ENSG00000147536","GINS4","GINS complex subunit 4",1616.27210480073,0.220899459017364,0.0704390847474138,3.13603533903774,0.0017124856713164,0.00994663375581208
"ENSG00000197956","S100A6","S100 calcium binding protein A6",98.2201052871951,-0.689750762274558,0.219996202222521,-3.13528486085814,0.00171687307352359,0.00996459666201929
"ENSG00000141570","CBX8","chromobox 8",371.824853175858,0.349445939829441,0.11145509401577,3.13530703029147,0.00171674331982123,0.00996459666201929
"ENSG00000123064","DDX54","DEAD-box helicase 54",1770.41038607728,0.242083130906292,0.0772616222847644,3.13329080787408,0.00172858086451433,0.0100287661766319
"ENSG00000124228","DDX27","DEAD-box helicase 27",1307.52352702308,0.229410852758483,0.0732227972204729,3.13305229336883,0.00172998617295943,0.0100331375938928
"ENSG00000119599","DCAF4","DDB1 and CUL4 associated factor 4",166.252861350089,0.509503096989623,0.162662173259786,3.1322776941871,0.00173455729910904,0.0100558591140815
"ENSG00000110063","DCPS","decapping enzyme, scavenger",660.950303341978,-0.273471671569658,0.0873188448868114,-3.13187459046384,0.0017369405181999,0.0100653657754487
"ENSG00000130304","SLC27A1","solute carrier family 27 member 1",433.687250280157,-0.313875320639112,0.10022268550408,-3.13177918811939,0.00173750499385183,0.0100653657754487
"ENSG00000177917","ARL6IP6","ADP ribosylation factor like GTPase 6 interacting protein 6",957.81336626697,-0.255723589302864,0.0816749441363418,-3.13099190953811,0.00174216959957002,0.0100885908489773
"ENSG00000149428","HYOU1","hypoxia up-regulated 1",8258.87222891965,0.1440695547801,0.0460203462639362,3.13056216382709,0.00174472068761487,0.0100995640555728
"ENSG00000081019","RSBN1","round spermatid basic protein 1",1804.28881163452,-0.215370622252517,0.0688015929257411,-3.13031447520366,0.00174619259491128,0.0101042843687498
"ENSG00000132963","POMP","proteasome maturation protein",1709.08466622881,0.197492533830377,0.0631362790295902,3.12803568512199,0.00175978813934136,0.0101791277868253
"ENSG00000167508","MVD","mevalonate diphosphate decarboxylase",382.876274398556,0.325642622737828,0.104138574604193,3.12701248289139,0.00176592429242802,0.010210783887698
"ENSG00000111665","CDCA3","cell division cycle associated 3",743.904821373094,-0.305457771959232,0.0977076772306359,-3.12624125981635,0.00177056231790683,0.0102337571149914
"ENSG00000164758","MED30","mediator complex subunit 30",303.678469369733,-0.363561372661811,0.116311139877818,-3.1257657094903,0.00177342778838238,0.0102464716662093
"ENSG00000196376","SLC35F1","solute carrier family 35 member F1",1093.89254043284,-0.270334504122718,0.0865194110008403,-3.12455321870017,0.00178075306101263,0.0102849347523851
"ENSG00000248487","ABHD14A","abhydrolase domain containing 14A",185.240097121775,-0.470495054008653,0.150600753937096,-3.12412150476465,0.00178336797164788,0.0102961739758455
"ENSG00000137770","CTDSPL2","CTD small phosphatase like 2",3427.13345968269,-0.175735820607408,0.0562647369037822,-3.12337407545214,0.00178790353118866,0.0103184893708496
"ENSG00000156256","USP16","ubiquitin specific peptidase 16",1049.98619490787,0.231498933813201,0.0741265040628663,3.12302511415982,0.0017900247309273,0.0103268593172538
"ENSG00000177432","NAP1L5","nucleosome assembly protein 1 like 5",163.25515586508,0.502320785256693,0.160898759957904,3.1219680337382,0.00179646443569376,0.0103601276111646
"ENSG00000135097","MSI1","musashi RNA binding protein 1",6292.02989660187,0.171730758883941,0.05501097227052,3.12175465722445,0.00179776689963386,0.0103637558498743
"ENSG00000105976","MET","MET proto-oncogene, receptor tyrosine kinase",74.107905648227,0.703520581413278,0.225399931384741,3.12121027318513,0.0018010937875838,0.010379047389925
"ENSG00000162105","SHANK2","SH3 and multiple ankyrin repeat domains 2",433.461661143064,-0.400141356975172,0.128221861327241,-3.12069527640029,0.00180424628916466,0.0103933229351881
"ENSG00000125355","TMEM255A","transmembrane protein 255A",185.565028679607,0.516936801429238,0.16566209548861,3.12042896659351,0.001805878466667,0.0103982919944667
"ENSG00000163558","PRKCI","protein kinase C iota",2230.61459038236,-0.199580826102246,0.0639636212065582,-3.12022400135442,0.00180713559545208,0.0103982919944667
"ENSG00000130066","SAT1","spermidine/spermine N1-acetyltransferase 1",692.176775891378,-0.893308666001545,0.28628746223288,-3.12032060026047,0.00180654301791382,0.0103982919944667
"ENSG00000270019",NA,NA,104.750685421214,0.653601302783642,0.209504794030754,3.11974389802125,0.0018100833985085,0.0104074724205614
"ENSG00000204843","DCTN1","dynactin subunit 1",5962.71854889899,0.199671202329312,0.0640017864022402,3.1197754555539,0.00180988950171611,0.0104074724205614
"ENSG00000164741","DLC1","DLC1 Rho GTPase activating protein",652.793792498092,0.369216189501688,0.118363154866232,3.11935069590665,0.0018125009247444,0.0104174810431911
"ENSG00000165588","OTX2","orthodenticle homeobox 2",6545.07705994895,-0.169044830886302,0.054227956837952,-3.11730038790607,0.00182515498823056,0.0104862954754926
"ENSG00000127585","FBXL16","F-box and leucine rich repeat protein 16",28.6373494842393,1.57892403239639,0.50676834711088,3.1156721634213,0.00183526182076333,0.0105404290840258
"ENSG00000113763","UNC5A","unc-5 netrin receptor A",44.2789996318598,-1.0485422430521,0.336602653433322,-3.115074205022,0.00183898640385443,0.0105578809131396
"ENSG00000154845","PPP4R1","protein phosphatase 4 regulatory subunit 1",2776.35626796825,0.201068286759935,0.0645607554895884,3.11440417998765,0.00184316812854923,0.0105779432642169
"ENSG00000175414","ARL10","ADP ribosylation factor like GTPase 10",1286.5418433912,0.218920506177076,0.0702967678551443,3.11423288519027,0.00184423860596323,0.0105801418646985
"ENSG00000233927","RPS28","ribosomal protein S28",9521.44864395879,-0.195130825834155,0.0626635653928818,-3.11394387808518,0.00184604600122367,0.0105847745030937
"ENSG00000040933","INPP4A","inositol polyphosphate-4-phosphatase type I A",1168.497074424,-0.220610754426474,0.0708474572837628,-3.11388386943614,0.00184642148783826,0.0105847745030937
"ENSG00000011638","LDAF1","lipid droplet assembly factor 1",428.604988732537,-0.315443267562114,0.101315002091674,-3.11349021418059,0.00184888641127454,0.010594958913752
"ENSG00000136874","STX17","syntaxin 17",1423.77181297055,-0.271661170233374,0.087261186805458,-3.11319591422727,0.00185073118321001,0.0105985720655584
"ENSG00000211450","SELENOH","selenoprotein H",2008.91101283524,0.214867453047536,0.0690188641210931,3.11316993960597,0.00185089408213494,0.0105985720655584
"ENSG00000134352","IL6ST","interleukin 6 cytokine family signal transducer",1457.35853748484,0.237484529501623,0.0763248022736057,3.11149878450126,0.00186140240307009,0.0106528576868733
"ENSG00000060642","PIGV","phosphatidylinositol glycan anchor biosynthesis class V",256.881197123586,-0.400878704625599,0.128840153756553,-3.11144230224274,0.00186175852245901,0.0106528576868733
"ENSG00000215301","DDX3X","DEAD-box helicase 3 X-linked",16403.7994325758,0.174654253914483,0.0561369297711072,3.11121849069086,0.00186317026482064,0.0106569738818726
"ENSG00000205250","E2F4","E2F transcription factor 4",1205.09068912538,0.246357919396164,0.0792040309318536,3.11042148357485,0.00186820555918506,0.0106818053369154
"ENSG00000112981","NME5","NME/NM23 family member 5",111.301164094744,0.597258339228021,0.192072738327262,3.10954248077822,0.0018737733761014,0.0107056866388095
"ENSG00000132017","DCAF15","DDB1 and CUL4 associated factor 15",1296.05256014182,-0.213917760854127,0.0687919652711849,-3.10963293475977,0.00187319971586214,0.0107056866388095
"ENSG00000164879","CA3","carbonic anhydrase 3",45.6337364217514,0.958334757109733,0.308225790291911,3.10919717718016,0.00187596477991264,0.0107142300157385
"ENSG00000005187","ACSM3","acyl-CoA synthetase medium chain family member 3",34.0554681479048,-1.27684242099454,0.410741689674236,-3.10862630478835,0.00187959287724915,0.0107309694238201
"ENSG00000143815","LBR","lamin B receptor",4189.36038322989,0.196207609264809,0.0631529802181708,3.1068622349568,0.00189084493889608,0.0107895360866813
"ENSG00000115318","LOXL3","lysyl oxidase like 3",454.723618378188,-0.383558974815352,0.123457953509479,-3.10679841931692,0.00189125314201314,0.0107895360866813
"ENSG00000154229","PRKCA","protein kinase C alpha",447.859489976943,0.382667471799527,0.123185164103385,3.10644122273009,0.00189353948051572,0.0107985771337895
"ENSG00000165376","CLDN2","claudin 2",32.1790979581078,1.07532365982396,0.346274382371609,3.10540922045444,0.00190015937506776,0.0108299214775346
"ENSG00000160111","CPAMD8","C3 and PZP like alpha-2-macroglobulin domain containing 8",944.213922186257,-0.297154688737515,0.0956907418207876,-3.10536508635323,0.00190044295158659,0.0108299214775346
"ENSG00000120733","KDM3B","lysine demethylase 3B",10259.5114179654,-0.154232215398655,0.049673138542613,-3.10494202548413,0.00190316323338193,0.0108414095071113
"ENSG00000123473","STIL","STIL centriolar assembly protein",2096.49202120644,-0.181859483002589,0.0585751318537232,-3.10472170095558,0.00190458133601547,0.0108454738897337
"ENSG00000173894","CBX2","chromobox 2",6748.65323949107,0.185212749133191,0.0596577860694614,3.10458636392477,0.00190545290393344,0.0108462755977224
"ENSG00000119801","YPEL5","yippee like 5",950.753554383513,-0.2722403178989,0.0876926979731009,-3.10448103652151,0.00190613146386689,0.0108462755977224
"ENSG00000172379","ARNT2","aryl hydrocarbon receptor nuclear translocator 2",2276.72570085912,0.190146415743281,0.0612518155129624,3.10433926163447,0.00190704518301258,0.0108474646921395
"ENSG00000185090","MANEAL","mannosidase endo-alpha like",28.5580312794521,1.20039156394895,0.386696089218496,3.10422473207557,0.00190778360356693,0.0108476561603628
"ENSG00000007171","NOS2","nitric oxide synthase 2",16773.3760999275,0.684134013776372,0.220415759088309,3.10383439281343,0.00191030225900751,0.0108579661634577
"ENSG00000111653","ING4","inhibitor of growth family member 4",668.943233724508,-0.289269506536213,0.0932104823464536,-3.1034010258742,0.00191310212645497,0.0108697589708879
"ENSG00000212719","LINC02693","long intergenic non-protein coding RNA 2693",997.852519111759,0.303080243096365,0.09766402132478,3.1032947341834,0.00191378942379848,0.0108697589708879
"ENSG00000078328","RBFOX1","RNA binding fox-1 homolog 1",79.4047503718833,1.58622961979478,0.51121525103664,3.10286052025684,0.00191659946927171,0.0108817038107821
"ENSG00000276368","H2AC14","H2A clustered histone 14",2224.10955871238,-0.216819565535588,0.0698937364333542,-3.10213155856008,0.00192132551658282,0.0109045141413137
"ENSG00000102030","NAA10","N-alpha-acetyltransferase 10, NatA catalytic subunit",890.081758431376,0.236614378659558,0.0763054448082511,3.10088459944306,0.00192943469196485,0.0109465015771187
"ENSG00000176244","ACBD7","acyl-CoA binding domain containing 7",1070.75627032277,-0.275248681414696,0.0887992897148253,-3.0996721065973,0.00193734985241008,0.0109873577480825
"ENSG00000105849","POLR1F","RNA polymerase I subunit F",761.669464133312,0.247462877279423,0.0798451762847058,3.0992839992868,0.00193988971117688,0.010997709920602
"ENSG00000145335","SNCA","synuclein alpha",190.780497698853,0.537146415739077,0.173342534834604,3.09875712993121,0.00194334255135583,0.0110132284795541
"ENSG00000044090","CUL7","cullin 7",1740.01502885182,-0.235583878320905,0.0760465798562382,-3.09788919851837,0.00194904284902627,0.0110414676231919
"ENSG00000162063","CCNF","cyclin F",3080.23847206923,-0.213744336461735,0.0690040407460329,-3.0975626086654,0.00195119175939848,0.0110495745256297
"ENSG00000152684","PELO","pelota mRNA surveillance and ribosome rescue factor",674.504528223023,0.297618684688014,0.0961253840366605,3.09615080002705,0.00196050628915877,0.0110941591186514
"ENSG00000277531","PNMA8C","PNMA family member 8C",199.413065777008,0.472078341536924,0.152470448190256,3.09619567031018,0.00196020962660627,0.0110941591186514
"ENSG00000136378","ADAMTS7","ADAM metallopeptidase with thrombospondin type 1 motif 7",2072.34359315704,-0.236912270914651,0.0765433401345965,-3.09513891735134,0.0019672073669512,0.0111279881632168
"ENSG00000147119","CHST7","carbohydrate sulfotransferase 7",51.6584924457887,-0.919014699143617,0.296950373311653,-3.09484271359747,0.0019691729170998,0.0111350145260838
"ENSG00000164031","DNAJB14","DnaJ heat shock protein family (Hsp40) member B14",1369.28324905843,-0.243133542994496,0.0785866893236862,-3.09382600395682,0.00197593332551217,0.0111537154428436
"ENSG00000132669","RIN2","Ras and Rab interactor 2",312.151400134404,0.375158473096053,0.121266208579633,3.09367694009906,0.00197692628477475,0.0111537154428436
"ENSG00000183765","CHEK2","checkpoint kinase 2",748.096072888392,-0.258260638761667,0.0834766232516154,-3.09380792731898,0.00197605371504536,0.0111537154428436
"ENSG00000141543","EIF4A3","eukaryotic translation initiation factor 4A3",2816.99578626919,0.219067098405071,0.0708114239856144,3.09366887537207,0.00197698001940922,0.0111537154428436
"ENSG00000196233","LCOR","ligand dependent nuclear receptor corepressor",4277.0341429514,0.264262470013664,0.0854214754952345,3.09363036029981,0.00197723666076307,0.0111537154428436
"ENSG00000185666","SYN3","synapsin III",91.3661517260647,-0.605624717487174,0.195768054858567,-3.09358295419908,0.0019775525885863,0.0111537154428436
"ENSG00000224699","LAMTOR5-AS1","LAMTOR5 and SLC16A4 antisense RNA 1",125.173209051274,-0.607986285255384,0.196528594877353,-3.09362759976383,0.00197725505649448,0.0111537154428436
"ENSG00000108830","RND2","Rho family GTPase 2",3549.71850823326,-0.161024202989424,0.0520638466568269,-3.09282185872275,0.00198263109447606,0.011178262932665
"ENSG00000075218","GTSE1","G2 and S-phase expressed 1",1656.14709894089,-0.231204898133408,0.0747712606317279,-3.09216263280841,0.00198703953474763,0.0111990159351284
"ENSG00000078177","N4BP2","NEDD4 binding protein 2",3991.4854600584,-0.207910148692967,0.0672700596150505,-3.09067882327921,0.00199699514701719,0.0112459730829224
"ENSG00000102753","KPNA3","karyopherin subunit alpha 3",2733.29009630894,0.194029852848362,0.062777421767288,3.09075854640253,0.0019964590835262,0.0112459730829224
"ENSG00000135424","ITGA7","integrin subunit alpha 7",927.84323895653,-0.239043908660038,0.0773456101737583,-3.09059438697325,0.00199756304630392,0.0112459730829224
"ENSG00000152455","SUV39H2","SUV39H2 histone lysine methyltransferase",2146.38818953914,0.185793410531774,0.0601243899688463,3.09015044689922,0.00200055132479114,0.0112545635932695
"ENSG00000165219","GAPVD1","GTPase activating protein and VPS9 domains 1",2040.61259269433,-0.18155713330475,0.0587514891130538,-3.09025585641556,0.00199984141415967,0.0112545635932695
"ENSG00000129474","AJUBA","ajuba LIM protein",3486.71292372396,0.555591469333463,0.179852664095434,3.089147842918,0.00200731522015735,0.011288489539153
"ENSG00000226137","BAIAP2-DT","BAIAP2 divergent transcript",1363.94097941591,0.242282237968193,0.0784520119053738,3.08828584613516,0.00201314730520409,0.0113171524184446
"ENSG00000124120","TTPAL","alpha tocopherol transfer protein like",1374.23947671994,0.203093080828083,0.0657769459710474,3.08760277373591,0.0020177798652383,0.0113349152137766
"ENSG00000189056","RELN","reelin",83.3168886689426,2.02241087742842,0.655008551392374,3.0876098840684,0.00201773159300514,0.0113349152137766
"ENSG00000141030","COPS3","COP9 signalosome subunit 3",2003.39861748045,0.179058766507837,0.0579949757351925,3.08748756660278,0.00201856215718793,0.011335172828689
"ENSG00000204103","MAFB","MAF bZIP transcription factor B",170.340545566898,0.684167935113608,0.221625104019874,3.08705071178335,0.00202153106535648,0.0113477046527961
"ENSG00000132522","GPS2","G protein pathway suppressor 2",511.809206986381,0.386387009513159,0.125184721405751,3.08653488360449,0.00202504184304732,0.0113632679723603
"ENSG00000242616","GNG10","G protein subunit gamma 10",860.472554420367,0.29859263908028,0.0967473863930171,3.08631220142017,0.00202655916831975,0.0113676380170472
"ENSG00000160703","NLRX1","NLR family member X1",560.235836938124,-0.315453577538435,0.102215313239911,-3.08616749819109,0.00202754571503369,0.0113690286505641
"ENSG00000109929","SC5D","sterol-C5-desaturase",1369.23954642749,-0.267152893491681,0.0865740050930571,-3.08583267234226,0.00202983015514498,0.0113776932804048
"ENSG00000132478","UNK","unk zinc finger",1177.8339197848,-0.211561367951007,0.0685671013328234,-3.08546465926993,0.00203234374841536,0.0113876355935964
"ENSG00000139722","VPS37B","VPS37B subunit of ESCRT-I",1350.46814252156,0.28618004058357,0.092754557808786,3.08534747342046,0.00203314474746904,0.0113879781488513
"ENSG00000196110","ZNF699","zinc finger protein 699",277.876553386088,-0.386563659671594,0.125300066083699,-3.08510339821668,0.00203481400187562,0.0113931819268351
"ENSG00000197056","ZMYM1","zinc finger MYM-type containing 1",1292.15265900656,-0.315765722624849,0.102385022216242,-3.08410073846483,0.0020416844926704,0.0114274937131574
"ENSG00000106462","EZH2","enhancer of zeste 2 polycomb repressive complex 2 subunit",3211.29056095437,0.184971438092573,0.0599935681864575,3.08318780969469,0.00204795862874691,0.0114538105857219
"ENSG00000117640","MTFR1L","mitochondrial fission regulator 1 like",820.168000282182,0.247727327905704,0.0803502898877784,3.08309189987608,0.00204861879823885,0.0114538105857219
"ENSG00000273899","NOL12","nucleolar protein 12",310.289188519287,0.387670662915548,0.125737654138773,3.08317079375195,0.00204807573917692,0.0114538105857219
"ENSG00000102290","PCDH11X","protocadherin 11 X-linked",1031.63618383875,-0.262310010620141,0.0850984259959579,-3.08243081526091,0.00205317451033271,0.0114751133126511
"ENSG00000104691","UBXN8","UBX domain protein 8",139.331305529315,0.583782128838054,0.189456152303524,3.08135746313895,0.00206059106906821,0.0115123839328849
"ENSG00000006453","BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1",613.394195476603,-0.38369554322983,0.124544237599563,-3.08079723819495,0.00206447181865256,0.0115298803456822
"ENSG00000187122","SLIT1","slit guidance ligand 1",61.7886814892225,2.1297007571334,0.691353180162821,3.0804816094602,0.00206666117081885,0.0115379211974043
"ENSG00000206503","HLA-A","major histocompatibility complex, class I, A",3016.45160920509,-0.187223247748851,0.0607851110356146,-3.08008399687145,0.00206942223386068,0.0115489737131293
"ENSG00000132825","PPP1R3D","protein phosphatase 1 regulatory subunit 3D",43.2743932824557,0.974056186843329,0.316254011729499,3.07998049263156,0.00207014153290824,0.0115489737131293
"ENSG00000167118","URM1","ubiquitin related modifier 1",548.226135252119,0.303099277695438,0.0984282047049543,3.07939455569672,0.00207421780680095,0.0115659672748383
"ENSG00000172992","DCAKD","dephospho-CoA kinase domain containing",1624.15974330038,0.199906719953413,0.0649189711137436,3.07932668253721,0.0020746904655554,0.0115659672748383
"ENSG00000125520","SLC2A4RG","SLC2A4 regulator",681.434763065801,0.305703050652892,0.0992912443542225,3.07885204421745,0.00207799853958221,0.0115760237138072
"ENSG00000089220","PEBP1","phosphatidylethanolamine binding protein 1",7497.00407062824,0.144824578475483,0.0470383160179496,3.07886401418406,0.0020779150533884,0.0115760237138072
"ENSG00000163946","TASOR","transcription activation suppressor",3852.79152509059,-0.200352754960018,0.0651061650350424,-3.07732385792007,0.00208868239368408,0.0116272551791507
